time	NAA-V Amp
466	18.92388
467	19.85138
468	19.27163
469	19.52199
470	18.88305
471	19.18351
472	19.22484
473	18.75617
474	19.22106
475	19.38692
476	19.21404
477	19.54173
478	19.31853
479	19.4133
480	18.36983
481	18.87945
482	18.72478
483	18.60474
484	19.19196
485	19.21012
486	19.07821
487	18.94846
488	17.73846
489	19.07513
490	19.17605
491	18.64759
492	18.8935
493	19.3357
494	18.77857
495	19.11466
496	19.52313
497	18.98501
498	18.82646
499	18.38823
500	18.27333
501	19.04539
502	19.99545
503	19.21489
504	19.34178
505	19.59126
506	19.31008
507	19.16164
508	19.69438
509	19.73074
510	19.04081
511	18.54499
512	18.847
513	19.25291
514	20.04951
515	19.17956
516	19.02654
517	19.76181
518	19.11721
519	18.83831
520	19.51476
521	19.4668
522	19.06664
523	19.52664
524	19.30583
525	19.62642
526	19.6699
527	19.22952
528	19.34219
529	19.51057
530	19.81989
531	19.86586
532	18.96103
533	20.16496
534	20.00126
535	20.17079
536	19.60481
537	19.91939
538	19.73876
539	19.68506
540	19.75358
541	20.08033
542	19.66344
543	19.36319
544	19.33825
545	19.20306
546	19.66675
547	19.51932
548	19.85441
549	19.79858
550	19.78339
551	19.8792
552	19.27173
553	19.95418
554	19.90093
555	19.61745
556	19.72709
557	19.43802
558	19.51063
559	19.39522
560	19.21637
561	19.5214
562	19.74799
563	19.83393
564	19.54138
565	19.04997
566	19.48749
567	19.50867
568	19.3945
569	19.48773
570	19.64199
571	19.42742
572	19.75005
573	18.97774
574	19.73893
575	19.14284
576	18.76702
577	19.2079
578	19.79962
579	18.49389
580	19.5004
581	19.9687
582	19.01569
583	18.60009
584	19.30635
585	19.99182
586	19.98445
587	19.84008
588	19.77205
589	19.44806
590	18.67566
591	19.46605
592	19.37419
593	18.87669
594	19.85073
595	19.26894
596	19.77037
597	19.22759
598	19.29628
599	18.64509
600	19.63955
601	19.6237
602	18.96423
603	18.76051
604	19.43678
605	19.73392
606	19.04631
607	19.68896
608	19.25699
609	18.81169
610	19.31993
611	18.43235
612	18.81128
613	19.11974
614	17.93471
615	19.08042
616	19.61891
617	19.57752
618	19.44107
619	18.73232
620	18.53224
621	19.07116
622	20.80997
623	19.23954
624	19.03481
625	19.61153
626	18.69457
627	18.67582
628	18.85667
629	19.98786
630	18.66091
631	18.65235
632	18.67936
633	19.27161
634	19.80239
635	19.41321
636	18.92237
637	18.37573
638	19.11652
639	18.74611
640	19.0545
641	18.7811
642	18.68538
643	19.89056
644	19.14866
645	19.30502
646	18.65596
647	19.08161
648	19.56796
649	19.46947
650	19.34229
651	18.08479
652	18.19303
653	18.03764
654	17.7497
655	18.12529
656	19.05377
657	19.6191
658	19.56055
659	18.69781
660	18.08588
661	18.55517
662	18.68436
663	19.33126
664	18.33404
665	18.60213
666	19.24291
667	18.31355
668	17.65356
669	19.36287
670	18.20553
671	18.31743
672	18.75163
673	18.28521
674	18.17879
675	18.64519
676	18.04674
677	18.54393
678	18.55136
679	19.35608
680	19.27098
681	18.59787
682	18.4576
683	18.62366
684	18.70771
685	19.28083
686	18.79492
687	19.217
688	19.06015
689	18.11154
690	19.34794
691	19.54857
692	18.35796
693	18.94161
694	18.74708
695	18.90602
696	18.52707
697	18.8372
698	18.27943
699	18.80514
700	18.65716
701	18.81089
702	18.14111
703	18.25532
704	19.16376
705	18.33208
706	18.82257
707	19.19258
708	19.59265
709	18.4276
710	18.99348
711	18.0731
712	18.56475
713	19.3473
714	18.75279
715	18.42098
716	18.75068
717	19.1156
718	18.77742
719	18.28277
720	17.98133
721	18.69908
722	18.37989
723	18.59998
724	19.08074
725	18.52933
726	18.4828
727	18.3011
728	18.40511
729	18.63811
730	18.48098
731	18.57943
732	18.56128
733	19.99159
734	19.02809
735	18.60439
736	19.04366
737	18.9065
738	17.30763
739	18.4824
740	19.21893
741	19.02958
742	19.60415
743	19.17152
744	18.61554
745	18.03663
746	18.89537
747	17.90549
748	18.70483
749	19.0715
750	18.59207
751	18.37525
752	18.35294
753	18.7371
754	18.57394
755	18.66585
756	19.08865
757	18.22495
758	19.27498
759	19.08923
760	19.17009
761	18.4801
762	18.86478
763	18.71988
764	18.86196
765	18.82386
766	18.83419
767	20.09978
768	18.96513
769	18.94537
770	19.52645
771	18.30459
772	18.70332
773	19.03547
774	19.4668
775	18.93951
776	19.09764
777	19.48063
778	19.28143
779	18.44845
780	19.44364
781	18.92228
782	19.00822
783	18.76432
784	19.48603
785	18.73212
786	20.24392
787	18.68309
788	19.07652
789	18.50164
790	18.52381
791	18.70173
792	18.52324
793	19.13519
794	18.35119
795	19.2391
796	19.39902
797	18.92975
798	20.14022
799	19.66261
800	19.64986
801	19.31914
802	19.37892
803	19.06397
804	18.70302
805	18.26158
806	19.66345
807	19.46078
808	19.89666
809	19.73129
810	19.77216
811	19.31713
812	19.22036
813	19.42134
814	19.05074
815	19.58082
816	19.9738
817	19.78846
818	19.48734
819	19.80024
820	19.78639
821	20.21301
822	19.77764
823	19.17348
824	19.22316
825	19.89324
826	19.59834
827	19.37156
828	19.0542
829	19.47649
830	18.684
831	19.46096
832	19.25856
833	18.50954
834	19.98203
835	20.00493
836	19.45032
837	19.71181
838	19.38499
839	18.78766
840	19.2294
841	19.37992
842	18.98013
843	19.80675
844	19.42495
845	20.65401
846	19.64064
847	19.04806
848	18.85501
849	19.97486
850	19.52598
851	19.55581
852	19.64987
853	19.22751
854	18.84798
855	19.83124
856	20.09639
857	19.29333
858	19.16222
859	18.78187
860	18.78094
861	19.04305
862	20.08195
863	19.2242
864	19.34715
865	19.38737
866	19.70576
867	19.73084
868	19.7424
869	20.13182
870	20.35248
871	19.39675
872	19.62413
873	19.74837
874	19.51232
875	19.44818
876	19.78944
877	18.84218
878	19.09824
879	19.3112
880	19.40395
881	19.15985
882	19.88518
883	20.27314
884	18.63652
885	19.18954
886	19.46958
887	19.77143
888	19.90124
889	19.29033
890	18.37341
891	19.0209
892	19.13813
893	19.46188
894	18.93294
895	19.16008
896	18.73854
897	19.56474
898	21.02594
899	20.06931
900	19.25398
901	18.62515
902	18.67391
903	18.64978
904	18.81332
905	17.70669
906	19.28062
907	19.23248
908	19.03681
909	18.55863
910	18.94465
911	19.41644
912	19.12862
913	18.36939
914	19.40599
915	18.68667
916	19.16997
917	19.46335
918	19.07301
919	19.09113
920	18.33971
921	18.23329
922	19.29608
923	18.93648
924	19.03661
925	19.33397
926	18.93088
927	18.79684
928	18.96092
929	18.90661
930	19.21062
931	19.01676
932	18.67476
933	18.67713
934	19.10124
935	19.07327
936	18.33571
937	18.91764
938	19.181
939	19.21377
940	18.71455
941	18.45929
942	18.69061
943	19.0922
944	19.31937
945	18.97994
946	18.7694
947	19.49276
948	18.94985
949	18.32976
950	18.63374
951	18.30236
952	19.27944
953	19.04703
954	18.38932
955	18.20168
956	18.98679
957	19.42822
958	18.63535
959	18.77931
960	19.5043
961	19.62226
962	18.0244
963	17.96375
964	19.21498
965	18.66861
966	19.56829
967	18.77764
968	19.43381
969	19.35556
970	18.21458
971	19.41591
972	18.45503
973	18.78597
974	19.17833
975	18.57108
976	19.29765
977	17.65824
978	18.40873
979	18.8742
980	19.08591
981	19.07458
982	18.67337
983	18.52746
984	18.68181
985	19.03392
986	18.74733
987	19.696
988	20.10668
989	19.15494
990	18.97298
991	19.04884
992	18.49857
993	19.64865
994	19.09335
995	19.42226
996	19.09395
997	19.39698
998	19.1276
999	18.9736
1000	19.26731
1001	18.66265
1002	19.21059
1003	19.20448
1004	20.11574
1005	19.20723
1006	19.08911
1007	19.43233
1008	18.93016
1009	19.08633
1010	19.30216
1011	19.24172
1012	19.71762
1013	19.54567
1014	19.16468
1015	21.41562
1016	20.15408
1017	20.28467
1018	18.62359
1019	18.4987
1020	19.42612
1021	19.29092
1022	20.28997
1023	19.58678
1024	19.4295
1025	19.37677
1026	19.0659
1027	20.06647
1028	20.0416
1029	19.39832
1030	19.01797
1031	19.23481
1032	19.76632
1033	20.07299
1034	19.43754
1035	19.44341
1036	18.98511
1037	18.85051
1038	18.89316
1039	19.39196
1040	20.64047
1041	19.64497
1042	19.53506
1043	19.20589
1044	19.37891
1045	19.66175
1046	18.55317
1047	19.72467
1048	19.64297
1049	18.88896
1050	18.59307
1051	19.23977
1052	19.1765
1053	18.64338
1054	19.33246
1055	19.55646
1056	18.90383
1057	18.86721
1058	19.72744
1059	19.48768
1060	18.75908
1061	18.56819
1062	19.82981
1063	19.56736
1064	18.06992
1065	18.55401
1066	19.15073
1067	18.73921
1068	19.37031
1069	18.65507
1070	18.99596
1071	19.24587
1072	19.24679
1073	18.97243
1074	19.44695
1075	19.3294
1076	19.10476
1077	18.53841
1078	18.93633
1079	18.87826
1080	19.25991
1081	20.62144
1082	20.03399
1083	19.84793
1084	18.48103
1085	17.92435
1086	19.16933
1087	19.19155
1088	18.67898
1089	19.3269
1090	18.73577
1091	18.69509
1092	19.48096
1093	19.2338
1094	18.85001
1095	18.5466
1096	19.33792
1097	18.26176
1098	18.9811
1099	19.69963
1100	18.61321
1101	19.11389
1102	18.64677
1103	19.21214
1104	18.43174
1105	18.76788
1106	19.13785
1107	19.45103
1108	19.82862
1109	18.82902
1110	19.17739
1111	19.12706
1112	18.66458
1113	19.05364
1114	19.38342
1115	19.77413
1116	18.91946
1117	18.34699
1118	18.99029
1119	18.72651
1120	18.40815
1121	18.03827
1122	18.22257
1123	18.36511
1124	18.79748
1125	18.91866
1126	18.23962
1127	19.31893
1128	19.25274
1129	18.71744
1130	18.89708
1131	19.07911
1132	19.13615
1133	19.84867
1134	18.42395
1135	19.05535
1136	19.30754
1137	19.99505
1138	18.48419
1139	19.03366
1140	18.53685
1141	17.75521
1142	17.87144
1143	18.19152
1144	18.17175
1145	18.74741
1146	18.24152
1147	18.2736
1148	19.00213
1149	18.52381
1150	19.65094
1151	18.24973
1152	19.08686
1153	18.33519
1154	17.73706
1155	17.45631
1156	18.72589
1157	18.40637
1158	18.67869
1159	18.91229
1160	18.76848
1161	18.64573
1162	17.50872
1163	17.89931
1164	18.29408
1165	18.20649
1166	18.15481
1167	18.53561
1168	18.45833
1169	18.11083
1170	18.88294
1171	17.84697
1172	18.14513
1173	18.68401
1174	18.57547
1175	18.63202
1176	18.53664
1177	19.09944
1178	20.10711
1179	18.42833
1180	18.16176
1181	18.72111
1182	17.9453
1183	18.14983
1184	17.9346
1185	17.6191
1186	18.47269
1187	18.11884
1188	19.35993
1189	17.91729
1190	18.72602
1191	18.38177
1192	19.58672
1193	18.37092
1194	17.98852
1195	18.53607
1196	17.42797
1197	17.96423
1198	18.17655
1199	18.19766
1200	17.60795
1201	17.03998
1202	18.22192
1203	17.39124
1204	17.16099
1205	17.80267
1206	18.40583
1207	18.39141
1208	18.05363
1209	17.89379
1210	18.64991
1211	18.74549
1212	18.30326
1213	17.75548
1214	18.50203
1215	18.76852
1216	17.64566
1217	18.29327
1218	18.16646
1219	17.96576
1220	18.90983
1221	18.8956
1222	18.11811
1223	17.97262
1224	17.67231
1225	17.76582
1226	18.24324
1227	19.24835
1228	18.4221
1229	18.12454
1230	18.5398
1231	18.99105
1232	19.02708
1233	18.44526
1234	18.68706
1235	18.67047
1236	18.76093
1237	18.38687
1238	18.20037
1239	18.55368
1240	18.12149
1241	18.1743
1242	18.0642
1243	18.67879
1244	18.66202
1245	18.31401
1246	18.14022
1247	18.98788
1248	19.97571
1249	18.608
1250	18.76783
1251	18.21158
1252	18.01082
1253	18.53009
1254	17.85474
1255	18.49676
1256	18.81503
1257	18.48851
1258	18.56324
1259	17.52217
1260	18.16498
1261	17.9639
1262	18.58792
1263	18.89224
1264	19.59039
1265	18.08309
1266	17.97751
1267	18.50212
1268	18.89378
1269	18.47391
1270	17.19719
1271	18.35631
1272	18.72196
1273	19.14218
1274	18.45008
1275	17.71657
1276	18.70563
1277	18.34764
1278	18.73024
1279	18.67608
1280	17.36115
1281	18.52399
1282	18.50456
1283	18.81951
1284	19.44141
1285	19.3673
1286	19.41722
1287	19.15372
1288	18.80993
1289	18.44579
1290	18.9663
1291	18.46756
1292	18.58116
1293	19.24917
1294	18.84276
1295	18.57746
1296	18.29342
1297	19.20436
1298	19.64406
1299	18.51653
1300	19.43529
1301	19.20934
1302	18.94938
1303	18.46085
1304	19.49682
1305	18.81309
1306	19.02073
1307	18.08207
1308	18.66823
1309	18.62193
1310	18.2431
1311	19.09784
1312	19.22626
1313	18.44909
1314	18.9739
1315	19.29344
1316	18.94174
1317	18.51234
1318	19.19313
1319	18.53853
1320	19.49115
1321	18.08404
1322	18.29012
1323	19.30673
1324	19.96008
1325	19.21833
1326	18.99493
1327	19.17682
1328	19.8031
1329	18.54313
1330	19.18784
1331	18.49137
1332	18.93004
1333	18.76538
1334	17.85195
1335	18.51644
1336	18.78262
1337	19.31792
1338	18.90673
1339	18.71821
1340	18.2504
1341	18.88039
1342	18.86232
1343	18.35132
1344	19.36254
1345	18.77582
1346	19.16936
1347	18.61702
1348	18.77999
1349	18.74418
1350	19.24595
1351	19.81737
1352	19.44199
1353	19.36323
1354	18.94807
1355	18.61861
1356	18.6626
1357	18.90448
1358	19.5385
1359	18.93033
1360	18.53325
1361	18.18382
1362	19.09668
1363	18.13938
1364	18.23322
1365	18.54668
1366	17.9673
1367	18.80233
1368	19.38423
1369	17.75809
1370	19.1985
1371	18.08437
1372	18.09769
1373	18.53964
1374	18.07227
1375	18.98427
1376	18.46979
1377	18.78671
1378	18.22612
1379	17.60161
1380	17.97664
1381	18.55733
1382	19.32516
1383	18.6077
1384	18.66057
1385	18.55738
1386	19.34803
1387	18.83058
1388	18.65799
1389	17.50031
1390	18.10787
1391	18.6926
1392	18.53331
1393	18.06314
1394	18.33353
1395	18.42547
1396	19.37486
1397	18.79891
1398	18.56148
1399	17.98272
1400	18.34936
1401	19.05751
1402	18.07682
1403	18.22988
1404	18.94016
1405	18.53742
1406	18.91171
1407	18.11772
1408	18.67662
1409	18.31519
1410	18.45659
1411	18.20142
1412	18.65055
1413	17.56484
1414	18.25754
1415	18.92088
1416	18.56773
1417	17.89026
1418	18.22938
1419	18.2002
1420	19.01305
1421	18.81726
1422	18.3117
1423	17.65203
1424	18.21252
1425	18.80545
1426	18.5522
1427	18.49626
1428	18.5138
1429	18.34075
1430	18.6621
1431	17.82977
1432	18.65244
1433	18.84133
1434	18.49223
1435	18.97609
1436	18.89088
1437	18.71669
1438	18.03954
1439	18.59111
1440	18.3695
1441	18.11809
1442	18.67477
1443	18.28547
1444	18.40626
1445	18.55049
1446	19.2125
1447	18.67803
1448	18.31262
1449	18.70168
1450	18.60578
1451	18.47946
1452	19.69388
1453	19.03671
1454	19.07103
1455	18.67464
1456	19.20911
1457	19.63431
1458	18.83994
1459	18.9223
1460	18.65987
1461	18.65566
1462	18.93254
1463	19.08643
1464	17.80691
1465	18.3794
1466	18.71173
1467	19.12622
1468	18.48238
1469	18.87142
1470	18.52273
1471	18.68167
1472	18.43931
1473	18.29088
1474	18.66718
1475	18.31917
1476	18.66579
1477	18.07376
1478	18.22358
1479	18.21395
1480	18.9185
1481	19.54474
1482	19.79779
1483	18.70075
1484	18.73023
1485	18.31892
1486	17.99838
1487	18.56964
1488	19.01621
1489	19.14698
1490	18.24386
1491	18.66236
1492	18.34184
1493	18.437
1494	18.29151
1495	18.16046
1496	18.68031
1497	17.97722
1498	18.75887
1499	19.07156
1500	19.77854
1501	19.78091
1502	18.78151
1503	18.75332
1504	19.08583
1505	19.27863
1506	18.98859
1507	19.22466
1508	18.61805
1509	19.13164
1510	19.53105
1511	19.12393
1512	17.63696
1513	18.385
1514	19.08619
1515	18.38359
1516	19.23831
1517	19.32381
1518	17.62388
1519	18.88297
1520	18.98703
1521	18.75051
1522	18.17452
1523	18.68006
1524	18.7959
1525	18.78767
1526	18.64067
1527	19.48255
1528	18.72617
1529	18.53731
1530	18.35352
1531	18.36182
1532	19.35906
1533	18.97756
1534	18.18283
1535	19.26803
1536	17.69972
1537	18.43783
1538	18.41334
1539	19.13151
1540	19.19121
1541	18.96215
1542	19.53454
1543	19.00925
1544	18.05845
1545	18.7686
1546	19.40642
1547	18.78246
1548	18.44468
1549	18.62325
1550	18.64271
1551	18.56341
1552	18.68188
1553	20.12243
1554	18.4373
1555	19.1761
1556	18.76813
1557	18.55436
1558	18.35011
1559	18.28768
1560	18.44328
1561	18.26682
1562	19.0677
1563	19.40007
1564	19.21128
1565	18.69093
1566	19.31276
1567	18.96353
1568	18.37102
1569	17.91739
1570	18.22618
1571	18.71148
1572	18.69063
1573	18.99607
1574	18.67167
1575	18.51343
1576	17.31944
1577	17.73663
1578	18.0693
1579	18.42668
1580	18.60306
1581	17.95186
1582	18.30765
1583	18.21937
1584	18.02855
1585	17.61206
1586	17.34797
1587	18.2711
1588	18.21341
1589	18.76542
1590	18.52731
1591	17.80594
1592	18.9896
1593	19.52185
1594	18.83911
1595	17.75009
1596	18.04473
1597	18.59478
1598	18.68973
1599	18.3686
1600	18.44558
1601	19.04462
1602	18.50852
1603	18.34588
1604	18.58754
1605	18.6249
1606	18.34256
1607	18.3277
1608	17.56995
1609	18.33733
1610	18.72882
1611	19.12514
1612	17.60116
1613	17.78204
1614	18.43076
1615	18.8212
1616	17.77992
1617	18.31276
1618	18.50462
1619	17.95734
1620	17.94631
1621	17.89363
1622	18.22635
1623	18.09452
1624	18.19362
1625	18.32324
1626	17.57207
1627	18.12564
1628	18.75377
1629	19.13332
1630	17.91894
1631	18.69224
1632	18.11544
1633	17.47108
1634	18.11859
1635	17.04033
1636	18.6417
1637	17.84075
1638	18.06039
1639	17.94729
1640	18.21522
1641	18.04889
1642	18.22814
1643	17.72898
1644	17.64543
1645	17.52366
1646	17.78327
1647	18.55748
1648	18.10683
1649	18.10687
1650	17.83229
1651	18.36715
1652	17.12224
1653	17.69064
1654	17.84161
1655	17.98127
1656	18.35651
1657	18.36841
1658	17.71182
1659	18.39449
1660	17.72779
1661	18.26167
1662	17.19125
1663	17.54309
1664	17.83607
1665	17.95753
1666	19.0103
1667	18.36811
1668	17.42025
1669	18.37415
1670	17.23311
1671	18.0804
1672	18.0023
1673	18.48469
1674	18.43599
1675	18.54082
1676	18.73442
1677	17.83912
1678	18.01484
1679	18.76532
1680	18.69551
1681	18.54141
1682	18.28799
1683	17.91202
1684	18.45825
1685	18.48245
1686	18.78693
1687	18.23433
1688	17.59231
1689	18.5672
1690	18.08954
1691	18.05155
1692	17.69035
1693	18.31677
1694	18.1485
1695	17.53879
1696	17.56965
1697	18.33694
1698	17.73105
1699	17.89936
1700	17.46177
1701	18.33094
1702	18.10464
1703	18.45794
1704	17.93812
1705	18.3501
1706	17.87888
1707	18.37498
1708	18.29738
1709	18.68194
1710	17.92536
1711	17.78964
1712	17.95926
1713	18.29776
1714	18.37356
1715	17.5141
1716	18.45677
1717	17.94031
1718	18.10409
1719	18.96082
1720	18.13187
1721	17.75541
1722	17.77404
1723	17.67981
1724	18.05782
1725	17.82777
1726	17.87008
1727	18.52315
1728	18.14275
1729	17.87994
1730	17.48746
1731	18.56019
1732	18.49198
1733	18.33728
1734	18.72097
1735	18.22096
1736	17.81212
1737	18.20153
1738	18.57865
1739	18.87116
1740	18.17624
1741	18.25432
1742	17.70212
1743	18.33841
1744	18.16123
1745	17.94173
1746	18.18444
1747	18.35482
1748	18.17202
1749	17.66089
1750	18.11025
1751	17.93142
1752	18.94283
1753	18.93702
1754	18.45814
1755	18.46555
1756	18.9352
1757	18.16659
1758	18.63997
1759	18.16323
1760	17.74868
1761	18.27657
1762	18.2454
1763	17.81092
1764	18.22486
1765	17.83379
1766	17.67247
1767	18.04363
1768	18.84719
1769	18.51628
1770	17.7595
1771	18.17413
1772	18.21508
1773	18.13319
1774	19.17558
1775	18.94452
1776	18.51653
1777	18.6216
1778	18.34094
1779	19.54031
1780	18.82144
1781	18.62852
1782	18.48805
1783	18.81631
1784	17.82549
1785	17.97992
1786	17.79305
1787	18.49184
1788	18.65129
1789	18.45839
1790	18.04558
1791	17.83408
1792	17.65392
1793	18.34961
1794	18.09619
1795	17.70263
1796	17.52301
1797	18.48739
1798	18.35046
1799	19.22647
1800	19.12148
1801	18.08116
1802	17.87594
1803	18.07163
1804	18.15776
1805	18.33487
1806	18.05759
1807	17.74493
1808	17.40079
1809	17.68001
1810	17.78477
1811	18.02047
1812	17.82277
1813	18.08794
1814	18.13473
1815	18.1917
1816	18.36695
1817	18.25673
1818	18.42618
1819	17.89194
1820	18.48145
1821	17.9451
1822	18.35001
1823	18.13726
1824	17.97507
1825	18.25312
1826	18.25491
1827	17.98784
1828	17.63899
1829	17.8755
1830	18.21714
1831	18.33645
1832	18.06538
1833	17.65384
1834	18.53485
1835	18.12355
1836	17.82562
1837	18.40905
1838	18.17889
1839	17.32503
1840	17.65333
1841	17.30906
1842	17.86756
1843	18.31653
1844	17.6633
1845	17.68928
1846	17.68276
1847	17.89664
1848	18.00802
1849	18.80609
1850	19.03896
1851	18.43066
1852	17.75833
1853	18.40224
1854	17.76951
1855	18.56564
1856	19.1212
1857	18.57443
1858	19.14238
1859	18.673
1860	17.85907
1861	18.13132
1862	18.322
1863	18.43192
1864	18.44727
1865	18.42481
1866	18.24705
1867	17.91798
1868	18.46097
1869	18.15512
1870	17.72564
1871	17.99867
1872	17.96307
1873	17.40165
1874	18.14668
1875	17.8798
1876	18.11146
1877	18.23115
1878	18.21374
1879	18.3966
1880	18.36928
1881	17.73807
1882	17.67883
1883	18.86878
1884	18.17652
1885	17.62737
1886	18.44895
1887	18.10409
1888	17.74334
1889	17.77205
1890	17.84666
1891	17.80291
1892	17.75576
1893	18.44267
1894	18.14446
1895	17.93673
1896	17.99662
1897	17.65568
1898	17.6752
1899	17.81321
1900	17.69914
1901	18.3011
1902	17.25076
1903	18.1156
1904	17.9475
1905	17.87118
1906	17.83298
1907	17.4681
1908	18.2466
1909	17.73253
1910	17.86087
1911	18.39009
1912	17.76664
1913	18.33613
1914	18.3293
1915	18.0834
1916	17.88096
1917	17.57212
1918	18.17559
1919	17.72611
1920	17.75193
1921	17.64756
1922	17.52884
1923	18.10704
1924	17.62897
1925	17.98068
1926	18.44949
1927	17.87162
1928	17.20217
1929	17.6637
1930	17.81829
1931	17.69098
1932	16.78666
1933	17.3966
1934	17.7481
1935	17.77146
1936	18.17222
1937	17.69723
1938	17.97948
1939	18.41201
1940	17.87343
1941	17.5903
1942	17.56622
1943	17.74502
1944	17.13208
1945	17.12272
1946	17.30481
1947	18.05062
1948	18.01595
1949	17.50554
1950	17.1495
1951	17.7162
1952	17.61921
1953	17.88101
1954	17.92742
1955	17.99017
1956	17.73835
1957	17.79697
1958	17.97137
1959	17.43492
1960	17.84025
1961	18.20708
1962	17.58379
1963	17.95907
1964	17.55832
1965	18.18904
1966	17.64444
1967	17.3947
1968	17.37553
1969	18.01653
1970	17.70253
1971	18.66631
1972	17.97334
1973	17.45628
1974	18.25415
1975	17.20854
1976	17.23618
1977	17.31659
1978	17.27596
1979	17.56945
1980	17.96869
1981	17.48178
1982	18.0991
1983	17.49346
1984	17.42452
1985	17.03619
1986	17.38301
1987	17.79399
1988	17.70313
1989	18.33073
1990	17.68456
1991	17.33333
1992	17.28657
1993	17.06462
1994	17.12368
1995	17.85777
1996	17.65353
1997	18.12102
1998	17.8182
1999	17.8129
2000	17.13897
2001	17.79
2002	18.32411
2003	17.55641
2004	17.42674
2005	17.72713
2006	17.0123
2007	17.14568
2008	17.00018
2009	17.64732
2010	18.09909
2011	17.77573
2012	17.40839
2013	17.22302
2014	17.06057
2015	17.07505
2016	17.50834
2017	17.3961
2018	17.5216
2019	17.90122
2020	18.16377
2021	17.70636
2022	17.66112
2023	17.52888
2024	17.66902
2025	17.76206
2026	17.79018
2027	17.77373
2028	18.26515
2029	17.98407
2030	17.99905
2031	17.56106
2032	18.08738
2033	18.34879
2034	18.17873
2035	17.77872
2036	17.69575
2037	17.34086
2038	17.93689
2039	17.88561
2040	18.09684
2041	17.4858
2042	17.86997
2043	18.33117
2044	17.54832
2045	18.16905
2046	17.89938
2047	17.66299
2048	17.55786
2049	17.74759
2050	17.71767
2051	18.12617
2052	17.77094
2053	17.81903
2054	18.05825
2055	17.55019
2056	17.8021
2057	17.33541
2058	18.18764
2059	17.86013
2060	17.84037
2061	18.47282
2062	18.22775
2063	18.34466
2064	19.62176
2065	18.07224
2066	17.4539
2067	17.52167
2068	17.64397
2069	17.75034
2070	17.907
2071	17.60676
2072	17.29226
2073	17.54194
2074	17.45134
2075	17.43714
2076	18.23464
2077	17.86159
2078	17.52667
2079	16.79424
2080	17.46528
2081	17.79341
2082	17.25162
2083	17.32494
2084	17.49256
2085	17.14375
2086	17.29697
2087	17.24313
2088	17.12782
2089	17.40966
2090	16.9959
2091	17.17335
2092	17.19011
2093	17.20548
2094	17.73759
2095	17.32787
2096	17.16826
2097	17.4779
2098	17.50076
2099	17.16919
2100	16.96413
2101	17.14572
2102	17.1438
2103	17.6263
2104	17.37153
2105	17.17719
2106	17.38441
2107	17.03105
2108	17.18766
2109	16.85675
2110	17.11639
2111	16.43441
2112	17.13528
2113	17.02041
2114	17.06706
2115	16.98916
2116	17.02889
2117	17.36992
2118	16.8807
2119	17.42054
2120	17.52365
2121	16.60835
2122	17.09089
2123	17.00257
2124	17.65378
2125	16.95606
2126	17.30586
2127	16.48639
2128	16.94368
2129	16.62585
2130	16.88732
2131	17.29128
2132	16.92425
2133	16.79653
2134	17.17373
2135	16.79746
2136	16.98596
2137	16.74627
2138	17.07685
2139	17.23904
2140	16.93992
2141	17.13725
2142	17.09548
2143	16.74416
2144	16.64219
2145	16.77489
2146	16.86474
2147	16.97648
2148	17.66307
2149	17.05459
2150	17.36503
2151	17.08144
2152	16.80557
2153	16.98568
2154	16.80323
2155	17.37598
2156	17.24013
2157	17.307
2158	17.0511
2159	17.19838
2160	17.43343
2161	17.09475
2162	17.33551
2163	16.916
2164	17.24795
2165	17.12679
2166	16.67301
2167	17.31837
2168	17.32175
2169	17.55342
2170	17.73566
2171	17.18504
2172	17.47076
2173	16.92111
2174	17.06664
2175	16.83243
2176	17.75877
2177	16.72949
2178	17.24397
2179	16.87631
2180	17.16939
2181	16.60163
2182	16.57822
2183	16.96362
2184	17.3202
2185	16.99277
2186	16.92635
2187	17.51925
2188	16.62085
2189	16.69418
2190	16.7519
2191	17.21607
2192	16.62252
2193	17.09464
2194	16.7072
2195	16.54138
2196	17.04969
2197	17.36409
2198	16.99378
2199	17.3172
2200	17.51067
2201	17.18759
2202	16.93464
2203	17.50299
2204	17.01164
2205	16.74075
2206	16.82884
2207	16.32443
2208	16.96255
2209	17.36684
2210	17.32452
2211	17.37332
2212	17.39213
2213	16.91553
2214	16.93254
2215	16.93057
2216	16.94262
2217	17.27369
2218	16.75215
2219	16.34187
2220	16.9924
2221	17.06092
2222	17.08831
2223	17.04347
2224	16.08991
2225	16.73172
2226	17.63495
2227	16.9687
2228	16.91868
2229	17.05491
2230	17.10911
2231	16.59747
2232	16.37879
2233	17.11031
2234	17.12832
2235	16.81209
2236	17.1101
2237	16.57157
2238	16.64159
2239	17.40628
2240	16.70308
2241	17.63433
2242	16.83653
2243	16.10932
2244	16.83029
2245	16.83059
2246	18.07362
2247	17.41471
2248	17.00833
2249	17.02918
2250	17.08722
2251	16.89241
2252	17.09567
2253	17.43969
2254	17.25707
2255	17.35709
2256	17.14343
2257	17.24879
2258	17.1224
2259	17.38822
2260	17.54489
2261	18.06071
2262	17.37841
2263	16.69506
2264	17.12534
2265	17.73036
2266	17.60392
2267	18.084
2268	17.90341
2269	18.01294
2270	17.9861
2271	17.55131
2272	17.33704
2273	16.61569
2274	17.23332
2275	17.38506
2276	17.70915
2277	17.0806
2278	17.2838
2279	17.98093
2280	17.94078
2281	18.40026
2282	17.67986
